	Abaza	Abkhazian	Achi', Rabinal	Acoli	Adyghe; Adygei	African languages, other	Afrikaans	Aguaruna	Ahom	Ahtena	Ainu	Ajië	Akan	Akan-Ashante	Akan-Fante	Akkadian	Albanian	Algonquin	Alsacien	Altai, Southern	Amharic	Anglo-Norman	Anindilyakawa	Anmatyerre	Apache, Mescalero-Chiricahua	Apache, Western	Arabic	Arabic, Chadian Spoken	arabic, dialects of	Arabic, Moroccan spoken	Aragonese	Aramaic	Arapaho	Arawak	Arikapú	Arikara	Armenian	Armenian, Middle (ca. 1100-1500)	Armenian, Old	Arrarnta, Western	Aruá	Asháninka	Ashéninka Pajonal	Assamese	Asturian; Bable	Athabascan languages, other	Atikamekw	Aukan	Australian languages, other	Avaric	Avestan	Awadhi	Aymara	Azerbaijani	Azhe	Baka (Cameroon)	Baluchi	Bambara	Bandjalang	Baniwa	Bantu languages, other	Baoulé	Basa (Cameroon)	Bashkir	Basque	Bavarian	Bavarian, dialects of	Beembe	Belarusian	Belize Kriol English	Belorusian, Old	Bengali	Bengali, Old	Bété, Daola	Bété, Gagnoa	Bété, Guiberoua	Bhojpuri	Bislama	Blackfoot	Bohairic, dialect of Coptic	Bosnian	Brahui	Braj	Breton	Brussels	Budik	Buduma	Buginese	Bulgarian	Bulu	Burarra	Buriat	Burmese	Burushaski	Cahuilla	Cakchiquel, Central	Caló	Canela	Capanahua	Caquinte	Carib	Cashinahua	Catalan	Catalan, Balear	Catalan, Old	Catalan, Valencian	Catawba	Cebuano	Central American Indian Languages (Other)	Cerma	Chagatai	Chavacano	Chechen	Cherokee	Cheyenne	Chin, Falam	Chinantec, Ozumacin	Chinese	Chinese, Old	Chipewyan	Chippewa	Chokwe	Chukot	Chumash	Chumburung	Church Slavic, Old	Chuvash	Cochimi	Comanche	Comorian	Comorian, dialects of	Comorian, Ngazidja	Coptic	Coquille	Cornish	Corsican	Cree	Cree, Swampy	Crimean Tatar; Crimean Turkish	Croatian	Croatian, dialects of	Crow	Culina	Cuvok	CZE	Czech	Czech, dialects of	Czech, Old	Dagaare, Southern	Dagbani	Dakota	Danish	Dargwa	Dargwa, dialects of	Dehu	Delaware	Delaware, Pidgin	Delo	Desano	Digaro-Mishimi	Ditammari	Divehi; Maldivian	Djeebbana	Dogon, Toro So	Dogri	Dogrib	Dolgan	Duala	Dungan	Dutch	Dutch, Middle (ca.1050-1350)	Dutch, Old	Dzongkha	Eblaite; Eblan	Egyptian (Ancient)	Eipomek	Emerillon	Enets, Forest	Enets, Tundra	English	English, dialects of	English, Middle (1100-1500)	English, Old (ca.450-1100)	Erzya	Esperanto	Estonian	Etruscan	Even	Evenki	Ewe	Ewondo	Fang (Cameroon)	Fang (Equatorial Guinea)	Farefare	Faroese	Farsi, Eastern; Dari	Farsi, Western; Persian	Fijian	Filipino; Pilipino	Finnish	Fon	Franco-Provençal	French	French, dialects of	French, Middle (1400-1600)	French, Old (842-ca.1400)	Frisian, Eastern	Frisian, Northern	Frisian, Old	Frisian, Western	Friulian	Fulah	Fulfulde, Adamawa	Fulfulde, Maasina	Fwâi	Gaelic (Scots)	Gagauz	Gallegan	Gallo	Ganda	Garifuna	Gascon	Geez	Georgian	Georgian, Old	German	German, dialects of	German, Middle High (ca.1050-1500)	German, Middle Low (ca.1100-1600)	German, Old High (ca.750-1050)	German, Pennsylvania	Geviya	Gilyak	Gitonga	Gothic	Gourmanchéma	Greek, Ancient (to 1453)	Greek, Modern (1453-)	Gros Ventre	Guadelupean and Martiniquan Creole French	Guaraní	Gude	Guianese Creole French	Gujarati	Gujarati, Old	Gun	Gunwinggu	Gurani, Old	Gwich´in	Haida	Haitian; Haitian Creole French	Halbi	Halkomelem	Hanga	Harsusi	Hausa	Havasupai-Walapai-Yavapai, dialects of	Hawaiian	Hebrew	Herero	Hidatsa	Hiligaynon	Hindi	Hindustani, Caribbean	Hittite	Hmong	Hopi	Huichol	Hunde	Hungarian	Iaai	Iban	Icelandic	Icelandic, Old	Igbo	Ijo Southeast, dialects of	Ilocano	Indonesian	Ingush	Inuktitut	Inuktitut, dialects of	Inupiaq	Iraqw	Irish	Irish, Middle (900-1200)	Irish, Old (to 900)	Italian	Italian, dialects of	Italian, Old	Itelmen	Ivatan	Izon	Jabutí	Jacalteco, Western	Jamaican Creole English	Japanese	Japanese, Old	Jarai	Javanese	Javanese, Caribbean	Jola-Fonyi	Judeo-Arabic	Judeo-Persian	Jula	Kaba	Kabardian	Kabardian-Cherkess	Kabiyé	Kabuverdianu	Kabyle	Kadiwéu	Kala Lagaw Ya	Kalaallisut	Kalenjin	Kalmyk; Oirat	Kamba	Kangri	Kanjobal, Eastern	Kanjobal, Western	Kannada	Karachay-Balkar	Kara-Kalpak	Karelian	Karen, S'gaw	Karok	Kasem	Kashmiri	Kashubian	Kawi	Kaytetye	Kazakh	Keres, Western	Khakas	Khakas, dialects of	Khanty	Khasi	Khmer	Khotanese	Kikuyu	Kilivila	Kiowa	Kirghiz	Kiribati	Kitja	Kituba	Klamath-Modoc	Klingon; Ingan-Hol	Koalib	Komi-Permyak	Komi-Zyrian	Kongo	Konkani	Konkani, Goanese	Koonzime	Korean	Koryak	Koyukon	Krahô	Krio	Kriol	Kumauni	Kumbainggar	Kumiai	Kumyk	Kuna, San Blas	Kurdish	Kurumba, Alu	Kutenai	Kuvi	Kven	Kwakiutl	Kxoe	Laari	Lacandon	Ladino	Lahu	Lak	Lakota	Lamba	Lamnso'	Lao	Lari	Latin	Latvian	Lele (Papua New Guinea)	Lesing-Gelimi	Letzeburgesch	Lezghian	Lillooet	Limousin	Lingala	Lisu	Lithuanian	Liv	Lombard, dialects of	Luba-Lulua	Luiseño	Lushootseed	Macanese	Macedonian	Machiguenga	Mahican	Maithili	Makuráp	Malaccan Creole Portugese	Malagasy	Malagasy, Masikoro	Malay	Malayalam	Malecite-Passamaquoddy	Mali	Malo	Maltese	Mambila, Cameroon	Manchu	Mandan	Mandingo	Mandinka	Mangarayi	Maninka, Konyanka	Maninkakan, Eastern	Maninkakan, Western	Mansi	Manx	Maori	Mapudungun	Marathi	Margu	Mari (Russia)	Mari, Western	Matengo	Maya, Chan Santa Cruz	Maya, Yucatán	Maya, Yucatan, dialects of	Mazatec, Huautla	Mbato	Mbuko	Mehri	Meitei	Melpa	Menominee	Merey	Meskwaki	Miao, Chuanqiandian Cluster	Michif	Micmac	Minoan	Miwok, Lake	Mixe, Tlahuitoltepec	Mixtec, Magdalena Peñasco	Mizo	Mofu-Gudur	Mohave	Mohawk	Moksha	Moldavian	Mon	Mongo	Mongo, dialects of	Mongolian, Classical	Mongolian, Halh	Mongolian, Peripheral	Montagnais	Moré; Mossi	Morisyen	Moro	Mukulu	Multiple languages	Mundang	Mundari	Nahuatl, Central Puebla	Nahuatl, Classical	Nahuatl, Coatepec	Nahuatl, Highland Puebla	Nahuatl, Temascaltepec	Nali	Nanai	Naskapi	Natchez	Navajo	Ndebele, North	Ndonga	Neapolitan	Nemi	Nenets	Nengone	Nepali	Newari	Nez Perce	Ngaanyatjarra	Ngaju	Ngalkbun	Ngambay	Ngambay, dialects of	Nganasan	Niger-Congo, other languages	Niuean	Nogai	Nootka	Norman	Norse, Old	North American Indian Languages, other	Norwegian	Norwegian, Bokmål	Norwegian, Nynorsk	Not Supplied	Nubian languages, other	Nubian, Old	Nuer	Nunggubuyu	Nyanga	Nyangumarta	Nyanja; Chichewa	Nyunga	Occitan (post 1500); Provençal	Ojibwa	Okanagan	Omaha-Ponca	Oneida	Oriya	Orokaiva	Oromo	Oromo, Borana-Arsi-Guji	Oroqen	Osage	Ossetian; Ossetic	Pahlavi	Paicî	Paiute, Northern	Palawano, Brooke's Point	Pali	Pampanga	Pangasinan	Panjabi	Papiamento	Pashayi, Northeast	Pashayi, Northwest	Pashayi, Southeast	Pashayi, Southwest	Pawnee	Persian, Old	Persian, Old (ca.600-400 B.C.)	Picard	Picard, dialects of	Pidgin, Nigerian	Pije	Pima Bajo	Pintupi-Luritja	Pitjantjatjara	Plautdietsch	Polish	Populca, Texistepec	Portugese, Old	Portuguese	Prakrit	Provençal, dialects of	Provençal, Old (to 1500)	Prussian	Pulaar	Pular	Pushto	Quechan	Quechua	Quechua, Ambo-Pasco	Quechua, Cusco	Quechua, North Bolivian	Quechua, South Bolivian	Quiche	Quiché, Central	Raeto-Romance	Raeto-Romance, dialects of	Rajasthani	Rarotongan	Réunion Creole French	ROM	Romani, Balkan	Romani, Baltic	Romani, Carpathian	Romani, Kalo Finnish	Romani, Sinte	Romani, Vlax	Romani, Vlax, dialects of	Romanian	Romanian, Macedo	Romanian, Old	Rundi	Russian	Russian, Old	Rwanda	Saami, Inari	Saami, Kildin	Saami, Lule	Saami, Northern	Saami, Skolt	Saami, Ter	Saint Lucian and Trinidadian Creole French	Salinan	Salish, Southern Puget Sound	Samo, Southern	Samoan	Sangil	Sango	Sanskrit	Santali	Sara	Saramaccan	Saraveca	Sardinian	Sarsi	Saxon, Old	Schwyzerdütsch	Scots	Scots, Middle (to 1700)	Sea Island Creole English	Selkup	Seneca	Senoufo, Cebaara	Seraiki	Serbian	Serbo-Croatian (to 1992)	Seselwa Creole French	Shan	Sharanahua	Shina	Shona	Shor	Shoshoni	Sicilian	Sindhi	Sinhala	Skagit	Slovak	Slovenian	Slovenian, dialects of	Sogdian	Somali	Songhai, Koyraboro Senni	Songhay, Humburi Senni	Songhay, Koyra Chiini	Soninke	Sorbian, Lower and Upper	Sotho, Southern	South American Indian Languages, other	Spanish	Spanish, dialects of	Spanish, Old	Squamish	Sranan	Sumerian	Sumo-Mayangna	Suruí	Swabian	Swahili	Swati	Swedish	Swedish, Old	Syriac	Tabassaran	Tagalog	Tahitian	Tajik	Tamajeq, Tayarat	Tamashek	Tamazight, Central Atlas	Tamil	Tamil, Old	Tanacross	Tanana, Lower	Tanana, Upper	Tangale	Tangut	Tarifit	Tat, Muslim	Tatar	Tausug	Teanu	Tektiteco	Telugu	Tembo	Tetum	Tewa	Thai	Thayore	Tibetan, central	Ticuna	Tigrinya	Timne	Tiwa, Northen	Tlingit	Toaripi	Tok Pisin	Tokelauan	Tongan (Tonga Islands)	Toraja-Sa'dan	Torres Strait Creole	Trió	Tswa	Tucuya	Tulu	Tuparí	Tupí	Turkana	Turkish	Turkish, Old	Turkish, Ottoman (1500-1928)	Turkmen	Tuvinian	Tzotzil	Ubykh	Udi, dialects of	Udihe	Udmurt	Ugaritic	Uighur	Uighur, dialects of	Ukrainian	Ukrainian, Old	Ulch	Unami	Urdu	Uzbek	Uzbek, Old	Venetian	Veps	Vietnamese	Vlaams	Vlaams, dialects of	Wallisian	Walloon	Walmajarri	Wangganguru	Wapishana	Warlpiri	Wayampi	Wayana	Wayuu	Welsh	Welsh, Middle	Wichita	Wintu	Wolof	Worora	Wyandot	Xârâcùù	Xhosa	Yakut	Yalarnnga	Yaminahua	Yana	Yankunytjatjara	Yanyuwa	Yaqui	Yiddish	Yine	Yoruba	Yuchi	Yukaghir, Northen	Yuki	Yupik, Central	Yupik, Siberian	Zapotec	Zarma	Zulgo-Gemzek	Zulu	Zuni
Kazakh		1																									46										6													3				9										9					11			4																	9			2																			2		4					321					1				2																			8						8																												112						11											13						39																					5		49							1				5																										1							8			1					1									5									4										1									1						1	5																				21																																									1	3									8							1																													1																										1	8					7							24																														3					6																																																8			5							3																						1				1523	1															2																1	3												15	3											15											3						7													14																													14	2		12	1			1				12		14					18				4																					3							1												
Kekchí																																																																																																																																																																																																																																		1											2																						2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Kenga																																																																																																																																																																																																											3																																		2																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Kenyang																																																																																																																																																																																				5																																																									6																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Kera																																																																																																																																																																																																											4																																		6																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Khakas																																																																																																																																																																																																																																																																																																																																																						1																																																																																																																														1																																																																																																																							14																																																																																																																																																																																		
Khanty																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											3																																																																																																																																																																																		
Khmer																																																																																																																						5																																																														7						1																	1																							1											1																																																																																																									1							1																																			1									2																																																																																				1																																																																																																														204																																																									1											1																																																													3																																																	
Kimbundu																																																																																																																																																																																																																																													1																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Kirghiz		1																		2							4										7													2				4										3					9			1																	6			2																					1					5																												5						1	1																1											22						6											4			2			8																					9		23											3																										1							3																	3									1										2									2						3	1	1								20		1																															1																	1			2									2																																																															3					3							14																														1					1																																																4			3							2																						3				1264	1																																1												1												10											2						4													3																													4	1		8								1		14					13				4																					1																			
Kituba																																																																																																																																																																																				1																							1																																		1																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Klingon; Ingan-Hol																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Kogi																																																																																																																																																																																																																																																																			1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Kom																																																																																																																																																																																				8																																																									10																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Komi-Permyak																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																														4																																																																																																																																																																																		
Komi-Zyrian																																																																																																																																																																																																																																													2																																																																																																																																																																																																																																							1																																																																																																																							18	1																																																																																																																																																																																	
Komo																																																																																																																																																																																																											1																																		6																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Kongo																																																																																																																																																																																				1																							4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Konkani																																																																																																																																																																																																																																																																							1																																																																																																																																																																																																																																																																																																																																																																																																																																																																									1																																													
Konkomba																																																																																																																																																																																				1																																																									4																						3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Konni																																																																																																																																																																																				4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Konso																																																																																																																																																																																				3																																																									4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Koonzime																																																																																																																																																																																																											7																																		9																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Koorete																																																																																																																																																																																				1																																																									4																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Korean																											23				1																																									4																	4																													962																						1						32						33																		56										20076					3												9			3			1906			2												1								2038											70	11																					10				2							7								1									304									1710																																			11																								6																												72										1															2																																																												1																																			19			1																									1																				25			55																													17				470																4																2	4												1												178											35		1								1																	2		4																			1													1									2																												2												
Koreguaje																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Koromfé																																																																																																																																																																																																											8																																		1																						3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Koryak																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																							1																																																																																																																							7																																																																																																																																																																																		
Kosraean																																																																																																																																																																																																																																													1																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Kouya																																																																																																																																																																																																											2																																		1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Krio																																																																																																																																																																																																											1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Kriol																																																																																																																																																																																				3																																																									3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																1																																
Krumen, Tepo																																																																																																																																																																																																																																													7																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Kuku-Yalanji																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Kumyk																																																		3				1																																																																																																			1																																																																							1		1																																																																																															1																					1																																																																																																																														2																																																																																																																							55																																	1																																																																																																																																																	
Kunimaipa																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Kuo																																																																																																																																																																																																											5																																		5																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Kurdish																											5										4																																																				1																																																									2						16																												19																	4			2			6																							17											3																																																																																																																																																																																																																																																																										2	1																																																																																			8																																																																				103																																																9																																																														
Kusaal																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Kwangali																																																																																																																																																																																				2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Kwanja																																																																																																																																																																																																											4																																		5																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Kwanyama; Kuanyama							1																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Ladino																																2																																																																																																																								1																																																			1																							1																																	7																												1															1																																																																																																																																																																																																																																																																																																																																																																																																																																																																			1												
Lahu																																																																																																																						30																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
Lak																																																		1																																																																																																																																		1																																												1		1																																																																																																																																																																																																																																																		4																																																																																																																							60																																	1																																																																																																																																																	
Lakota																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Lama																																																																																																																																																																																																											9																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Lamnso'																																																																																																																																																																																				10																																																									1																						4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Languedocien																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			1																																																																																																																																																																																																																																																										
Lao																																																																																																																																																																																				7						1																	1																							1																																																																																																																				1							1																																			1									2																																																																																				1																																																																																																														212																																																																																																																							1										3																																																	
Latin																					1						13																																						1																																						2															3								1							1							3						23						4																		7	3									67						1														5			45																							40		1									77																						25											11																1	12																																																																																																26																																																																																					6																																			1	1																																															4			8																													4				3																2					1												1																								6											1		2																																																												1																																																
Latvian		1															2										3										8																	3										1					15												1								20				1										3															5																												56						73																		20										3861						95											4			54			417																					7		1013											23	1																					3				1							32			2														131									18																									1										4											6																																									12										82							1																							1																																	9					2							28																	1																		81	1																						1																									63			16							1																						4				1672																5																2	9										1		7	2											86											155						4																							1																			3			7	1									21					6				4																																								
Lelemi																																																																																																																																																																																				1																																																									3																						2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Lelepa																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Letzeburgesch																																																																																																																																																																										1										12																							16																							2											2	1																																																	1																																																																																																																																																																																																																																																																																																																																																																					1																																																																																																																									
Lezghian																																																		1																																																																																																																																																																																1																																																																																																																																																																																																																																																		5																																																																																																																							61																																	1																																																																																																																																																	
Lika																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Limbum																																																																																																																																																																																				5																																																									3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
